Name,DOB,Cons,Cons Party,Cons Electoral District,I,I Party,I Electoral District,II,II Party,II Electoral District,III,III Party,III Electoral District,IV,IV Party,IV Electoral District,V,V Party,V Electoral District,VI,VI Party,VI Electoral District,VII,VII Party,VII Electoral District,VIII,VIII Party,VIII Electoral District,IX,IX Party,IX Electoral District,X,X Party,X Electoral District,XI,XI Party,XI Electoral District,XII,XII Party,XII Electoral District,XIII,XIII Party,XIII Electoral District,XIV,XIV Party,XIV Electoral District,XV,XV Party,XV Electoral District
Francisco Manuel Monteiro Marcelo Curto,,1,PS,LISBOA,1,PS,LISBOA,1,PS,LISBOA,1,PS,LISBOA,1,PS,LISBOA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Hermínio da Palma Inácio,,0,,,1,PS,SETÚBAL,0,,,0,,,1,PS,LISBOA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Abel Augusto de Sousa Gomes de Almeida,,0,,,0,,,0,,,1,CDS,LISBOA,1,CDS,LISBOA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
António Filipe Vieira Neiva Correia,,0,,,0,,,0,,,1,CDS,LISBOA,1,CDS,LISBOA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
José Vicente de Jesus de Carvalho Cardoso,,0,,,1,CDS,LISBOA,1,CDS,LISBOA,0,,,1,CDS,LISBOA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Joaquim António Miranda da Silva,,0,,,1,PCP,PORTALEGRE,1,PCP,PORTALEGRE,1,PCP,PORTALEGRE,1,PCP,PORTALEGRE,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Gil da Conceição Palmeiro Romão,,0,,,0,,,0,,,1,PS,PORTALEGRE,1,PS,PORTALEGRE,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
João Luís Malato Correia,,0,,,1,PSD,PORTALEGRE,0,,,1,PSD,PORTALEGRE,1,PSD,PORTALEGRE,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Eugénio Maria Nunes Anacoreta Correia,,0,,,1,CDS,VIANA DO CASTELO,1,CDS,PORTO,1,CDS,PORTO,1,CDS,PORTO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
João José Carvalho Borges de Pinho,,0,,,0,,,0,,,0,,,1,CDS,PORTO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Manuel Vaz da Silva,,0,,,0,,,0,,,0,,,1,CDS,PORTO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
José Henrique Ribeiro Meireles de Barros,,0,,,0,,,0,,,1,CDS,PORTO,1,CDS,PORTO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Henrique António da Conceição Madureira,,0,,,0,,,0,,,1,CDS,PORTO,1,CDS,PORTO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Gonçalo Pereira Ribeiro Telles,,0,,,1,PPM,LISBOA,1,PPM,LISBOA,0,,,1,Independente desde 1985-11-16  PS até 1985-11-16,PORTO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Luís Silvério Gonçalves Saias,,0,,,1,PS,PORTO,1,PS,PORTO,1,PS,FARO,1,PS,PORTO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Ângelo Matos Mendes Veloso,,1,PCP,PORTO,1,PCP,PORTO,1,PCP,PORTO,0,,,1,PCP,PORTO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
António Monteiro de Almeida Taborda,,0,,,0,,,1,MDP/CDE,PORTO,1,MDP/CDE,PORTO,1,MDP/CDE,PORTO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
José Augusto Baptista Lopes E Seabra,,1,Independente desde 1975-12-12  PPD até 1975-12-12,PORTO,0,,,0,,,1,PSD,PORTO,1,PSD,PORTO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Amélia Cavaleiro Monteiro Andrade de Azevedo,,1,PPD,PORTO,1,PPD,PORTO,1,PSD,PORTO,1,PSD,PORTO,1,PSD,PORTO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Fernando Manuel Torres Matos de Vasconcelos,,0,,,0,,,0,,,0,,,1,PSD,PORTO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Luís Jorge Cabral Tavares de Lima,,0,,,0,,,0,,,0,,,1,PSD,PORTO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Maria Antonieta Casals Namura Cardoso Moniz,,0,,,0,,,0,,,0,,,1,PSD,PORTO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Maria da Glória Moreira da Costa Padrão E Costa Carvalho,,0,,,0,,,0,,,0,,,1,PRD,PORTO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
José Maria Vieira Dias Carvalho,,0,,,0,,,0,,,0,,,1,PRD,PORTO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
José Rodrigo Carneiro da Costa Carvalho,,0,,,0,,,0,,,0,,,1,PRD,PORTO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Jaime Manuel Coutinho Gomes da Silva Ramos,,0,,,0,,,0,,,0,,,1,PRD,PORTO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
António Eduardo Andrade de Sousa Pereira,,0,,,0,,,0,,,0,,,1,PRD,PORTO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
José Fernando Pinho da Silva,,0,,,0,,,0,,,0,,,1,PRD,PORTO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Manuel Ferreira Coelho,,0,,,0,,,0,,,0,,,1,PRD,PORTO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
António José Baptista Cardoso E Cunha,,0,,,1,PPD,LEIRIA,1,PSD,LEIRIA,0,,,1,PSD,SANTARÉM,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Abílio Gaspar Rodrigues,,0,,,0,,,0,,,1,PSD,SANTARÉM,1,PSD,SANTARÉM,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Manuel José Marques Montargil,,0,,,0,,,0,,,1,PSD,SANTARÉM,1,PSD,SANTARÉM,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Paulo Manuel Quintão Guedes de Campos,,0,,,0,,,0,,,0,,,1,PRD,SANTARÉM,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Orlando Tito de Vasconcelos Vicente José Barbosa,,0,,,0,,,0,,,0,,,1,PRD,SANTARÉM,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Pedro Amadeu de Albuquerque Santos Coelho,,0,,,1,PS,FARO,0,,,0,,,1,PS,SANTARÉM,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
José dos Santos Gonçalves Frazão,,0,,,0,,,0,,,1,PS,SANTARÉM,1,PS,SANTARÉM,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
António Dias Lourenço da Silva,,1,PCP,SETÚBAL,1,PCP,COIMBRA,1,PCP,SANTARÉM,1,PCP,SANTARÉM,1,PCP,SANTARÉM,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Henrique Manuel Soares Cruz,,0,,,1,CDS,SANTARÉM,1,CDS,SANTARÉM,1,CDS,SANTARÉM,1,CDS,SANTARÉM,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Carlos Manafaia,,0,,,0,,,0,,,0,,,1,PCP,SETÚBAL,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Jorge Manuel Lampreia Patrício,,0,,,0,,,1,PCP,SETÚBAL,1,PCP,SETÚBAL,1,PCP,SETÚBAL,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
José António Mestre de Brito Apolónia,,0,,,0,,,0,,,0,,,1,PCP,SETÚBAL,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Ana da Graça Carreira Gonçalves Crugeira Antunes,,0,,,0,,,0,,,0,,,1,PRD,SETÚBAL,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
José Caeiro Passinhas,,0,,,0,,,0,,,0,,,1,PRD,BEJA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Carlos Joaquim de Carvalho Ganopa,,0,,,0,,,0,,,0,,,1,PRD,SETÚBAL,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
António Manuel Maldonado Gonelha,,0,,,1,PS,SETÚBAL,1,PS,LEIRIA,1,PS,SETÚBAL,1,PS,SETÚBAL,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Victor Hugo de Jesus Sequeira,,0,,,0,,,0,,,1,PS,SETÚBAL,1,PS,SETÚBAL,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Ricardo Jorge de Sousa Roque,,0,,,0,,,0,,,0,,,1,PS,SETÚBAL,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Henrique Rodrigues Mata,,0,,,0,,,0,,,0,,,1,PSD,VIANA DO CASTELO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
José da Silva Domingos,,0,,,1,PSD,VIANA DO CASTELO,0,,,1,PSD,VIANA DO CASTELO,1,PSD,VIANA DO CASTELO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Agostinho Correia de Sousa,,0,,,0,,,0,,,0,,,1,PRD,VIANA DO CASTELO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Defensor Oliveira Moura,1945-09-02,0,,,0,,,0,,,0,,,1,PRD,VIANA DO CASTELO,0,,,0,,,0,,,0,,,0,,,0,,,1,PS,VIANA DO CASTELO,0,,,0,,,0,,,0,,
João Gomes Abreu Lima,,0,,,1,CDS,VIANA DO CASTELO,1,CDS,VIANA DO CASTELO,1,CDS,VIANA DO CASTELO,1,CDS,VIANA DO CASTELO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Manuel Alberto Barbosa Sá do Rio,,0,,,0,,,0,,,0,,,1,CDS,VIANA DO CASTELO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Amândio Anes de Azevedo,,1,PPD,VILA REAL,1,PPD,VILA REAL,1,PSD,VILA REAL,1,PSD,VILA REAL,1,PSD,VILA REAL,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
António Antero Coimbra Martins,,0,,,0,,,0,,,1,PS,EUROPA,1,PS,VILA REAL,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Aloísio Fernando Macedo da Fonseca,,0,,,0,,,0,,,0,,,1,PS,VILA REAL,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
José Augusto Fillol Guimarães,,0,,,0,,,0,,,1,PS,VILA REAL,1,PS,VILA REAL,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Francisco António Oliveira Teixeira,,0,,,0,,,0,,,0,,,1,CDS,VILA REAL,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Álvaro Barros Marques Figueiredo,,0,,,1,PPD,VISEU,1,PSD,VISEU,0,,,1,PSD,VISEU,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Armando dos Santos Lopes,,0,,,1,PS,VISEU,1,PS,VISEU,1,PS,VISEU,1,PS,VISEU,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
António da Costa,,0,,,0,,,0,,,1,PS,VISEU,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Francisco Augusto Sá Morais Rodrigues,,0,,,0,,,0,,,1,PS,VISEU,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
António José Tomás Gomes de Pinho,,0,,,0,,,1,CDS,LISBOA,1,CDS,LISBOA,1,CDS,VISEU,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
João da Silva Mendes Morgado,,0,,,1,CDS,VISEU,1,CDS,VISEU,1,CDS,VISEU,1,CDS,VISEU,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
João Teixeira Leão de Meireles,,0,,,0,,,0,,,0,,,1,PRD,VISEU,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Carlos Alberto Correia Rodrigues Matias,,0,,,0,,,0,,,0,,,1,PRD,VISEU,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Vasco Manuel Verdasca da Silva Garcia,,0,,,0,,,0,,,0,,,1,PSD,AÇORES,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
António Carrilho Simas Santos,,0,,,0,,,0,,,0,,,1,PS,AÇORES,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Roberto de Sousa Rocha Amaral,,0,,,0,,,0,,,0,,,1,PRD,AÇORES,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Cândido Alberto Alencastre Pereira,,0,,,0,,,0,,,0,,,1,PSD,MADEIRA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
José Olavo Rodrigues da Silva,,0,,,0,,,0,,,0,,,1,PSD,MADEIRA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
João José Pimenta de Sousa,,0,,,0,,,0,,,0,,,1,PSD,MADEIRA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Nicolau Gregório de Freitas,,1,PPD,FUNCHAL,1,PPD,FUNCHAL,1,PSD,MADEIRA,0,,,1,PSD,MADEIRA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Rodolfo Alexandrino Suzano Crespo,,0,,,1,PS,LEIRIA,1,MDP/CDE,LEIRIA,1,PS,LISBOA,1,PS,EUROPA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Eurico Lemos Pires,,0,,,0,,,0,,,0,,,1,PRD,BRAGA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Fernando Dias de Carvalho,,0,,,0,,,1,ASDI,LISBOA,0,,,1,PRD,CASTELO BRANCO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Joaquim Augusto Garcia Marques Pinto,,0,,,0,,,0,,,0,,,1,CDS,AVEIRO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
António José Borges Gonçalves de Carvalho,,0,,,1,PPM,VISEU,1,PPM,VISEU,0,,,1,Independente desde 1986-03-12  CDS até 1986-03-12,LISBOA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Augusto Martins Ferreira do Amaral,,0,,,1,PPM,LISBOA,1,PPM,LISBOA,0,,,1,Independente desde 1986-05-14  PS até 1986-05-14,LISBOA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
António Manuel da Silva Osório,,0,,,0,,,0,,,0,,,1,PCP,PORTO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Mário Martins Adegas,,0,,,1,PSD,AVEIRO,1,PSD,AVEIRO,1,PSD,AVEIRO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Alberto Augusto Faria dos Santos,,0,,,0,,,1,PSD,AVEIRO,1,PSD,AVEIRO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
João Evangelista Rocha de Almeida,,0,,,0,,,1,PSD,AVEIRO,1,PSD,AVEIRO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Joaquim Luís Esteves Pinto Monteiro,,0,,,0,,,0,,,1,PSD,AVEIRO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
João Maurício Fernando Salgueiro,,0,,,0,,,0,,,1,PSD,BRAGA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Telmo da Silva Barbosa,,0,,,0,,,0,,,1,PSD,BRAGA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Vitor Manuel de Ascenção Mota,,0,,,0,,,0,,,1,PSD,CASTELO BRANCO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Carlos Alberto da Mota Pinto,,1,Independente desde 1975-12-12  PPD até 1975-12-12,COIMBRA,0,,,0,,,1,PSD,COIMBRA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Mariana Santos Calhau Perdigão,,0,,,0,,,0,,,1,PSD,ÉVORA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
José Adriano Gago Vitorino,,0,,,1,PPD,FARO,1,PSD,FARO,1,PSD,FARO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
José António Valério do Couto,,1,PPD,GUARDA,0,,,0,,,1,PSD,GUARDA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
José Manuel Henriques Pires das Neves,,0,,,0,,,0,,,1,PSD,GUARDA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Nuno Aires Rodrigues dos Santos,,1,PPD,LISBOA,1,PPD,LISBOA,1,PSD,LISBOA,1,PSD,LISBOA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Maria Margarida do Rego da Costa Salema Moura Ribeiro,,0,,,0,,,1,PSD,LISBOA,1,PSD,LISBOA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Leonel Santa Rita Pires,,0,,,0,,,1,PSD,LISBOA,1,PSD,LISBOA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Luís António Pires Batista,,0,,,0,,,0,,,1,PSD,LISBOA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Garcia dos Santos Marques de Freitas,,0,,,0,,,0,,,1,PSD,LISBOA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Victor Manuel Dias Pereira Gonçalves,,0,,,0,,,0,,,1,PSD,LISBOA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Luís Filipe Sanches Sousa Dias Reis,,0,,,0,,,0,,,1,PSD,LISBOA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Fernando Baptista Nogueira,,0,,,0,,,1,PSD,LISBOA,1,PSD,LISBOA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
José Baptista Fernandes,,0,,,0,,,0,,,1,PSD,LISBOA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Rui Vasques Baudouin,,0,,,0,,,0,,,1,PSD,LISBOA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
José Bento Gonçalves,,1,PPD,PORTO,1,PPD,PORTO,1,PSD,PORTO,1,PSD,PORTO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Joaquim dos Santos Pereira Costa,,0,,,0,,,0,,,1,PSD,PORTO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Serafim de Jesus Silva,,0,,,0,,,0,,,1,PSD,PORTO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Joaquim Dias Carneiro,,0,,,0,,,0,,,1,PSD,PORTO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Manuel Teixeira Pinheiro,,0,,,0,,,0,,,1,PSD,PORTO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Anacleto da Silva Baptista,,0,,,0,,,1,PSD,SANTARÉM,1,PSD,SANTARÉM,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Gaspar de Castro Pacheco,,0,,,0,,,0,,,1,PSD,VIANA DO CASTELO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
José Guilherme da Fonseca Ferreira,,0,,,0,,,0,,,1,PSD,VIANA DO CASTELO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
João Pedro de Barros,,0,,,0,,,0,,,1,PSD,VISEU,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Luís Fernando Gonçalves Riquito,,0,,,0,,,0,,,1,PSD,VISEU,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Raul Gomes dos Santos,,0,,,0,,,0,,,1,PSD,AÇORES,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Pedro Paulo Carvalho Silva,,0,,,0,,,0,,,1,PSD,AÇORES,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Octaviano Geraldo Cabral Mota,,0,,,0,,,0,,,1,PSD,AÇORES,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Jorge Nélio Praxedas Ferraz Mendonça,,0,,,0,,,0,,,1,PSD,MADEIRA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
José Luís de Figueiredo Lopes,,0,,,1,PSD,FORA DA EUROPA,1,PSD,EUROPA,1,PSD,EUROPA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Júlio da Cunha Antunes,,0,,,0,,,0,,,1,PSD,EUROPA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Alberto Rodrigues Ferreira Camboa,,0,,,1,PS,AVEIRO,0,,,1,PS,AVEIRO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Custódio das Neves Lopes Ramos,,0,,,0,,,0,,,1,PS,AVEIRO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Manuel Joaquim Rodrigues Masseno,,0,,,0,,,1,PS,BEJA,1,PS,BEJA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Luís Abílio da Conceição Cacito,,1,PS,BEJA,1,PS,BEJA,1,PS,BEJA,1,PS,BEJA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Zulmira Helena Alves da Silva,,0,,,0,,,0,,,1,PS,BEJA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Frederico Augusto Fonseca Händel de Oliveira,,0,,,1,PS,BRAGA,0,,,1,PS,BRAGA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Jorge Manuel Guimarães Quinta,,0,,,0,,,0,,,1,PS,BRAGA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Gaspar Miranda Teixeira,,0,,,0,,,0,,,1,PS,BRAGA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Maria do Céu Sousa Fernandes,,0,,,0,,,0,,,1,PS,BRAGA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Ovídio Augusto Cordeiro,,0,,,0,,,0,,,1,PS,BRAGANÇA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
José Maria Roque Lino,,0,,,0,,,0,,,1,PS,CASTELO BRANCO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
José Martins Pires,,0,,,0,,,0,,,1,PS,CASTELO BRANCO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Fernando Fradinho Lopes,,0,,,0,,,0,,,1,PS,CASTELO BRANCO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
José Ferreira Pires Gestosa,,0,,,0,,,0,,,1,PS,CASTELO BRANCO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
José da Cunha E Sá,,0,,,0,,,0,,,1,PS,COIMBRA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Henrique Aureliano Vieira Gomes,,0,,,0,,,0,,,1,PS,COIMBRA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Dinis Manuel Pedro Alves,,0,,,0,,,0,,,1,PS,COIMBRA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Litério da Cruz Monteiro,,0,,,0,,,0,,,1,PS,COIMBRA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Fernando Tomás dos Santos Ferreira,,0,,,0,,,0,,,1,PS,COIMBRA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Paulo Manuel de Barros Barral,,0,,,0,,,0,,,1,PS,ÉVORA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
João dos Santos Ramalho Cosme,,0,,,0,,,0,,,1,PS,ÉVORA,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
Maria de Jesus Simões Barroso Soares,,0,,,1,PS,SANTARÉM,0,,,1,PS,FARO,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,
